Frame,C00,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24
16471,-0.3306228,-0.4447669,2.08932,5.050004,-2.479469,10.65924,2.544604,-0.4123424,1.139403,8.85476,1.606194,0.2091365,-2.203391,1.554547,2.005166,3.092413,0.4998545,13.4647,6.634541,7.194538,7.009514,5.733939,-0.1361712,-0.8492781,9.835188
16472,-1.287396,-1.368187,2.673425,5.719166,-1.749403,10,1.151602,0.5642411,1.633522,9.612472,0.5441312,1.101321,-2.214397,0.9548027,-1.647579,2.571173,-0.1805538,12.68991,3.931372,6.749419,4.459132,4.14239,-0.2145515,-0.9421125,9.122725
16473,-0.390463,0.2114643,0.8534858,6.399662,-1.858475,7.278622,0.2467607,2.302559,3.224333,11.15571,3.424356,1.732921,-2.626437,1.557223,0.2796757,2.519076,-0.4983746,10.18311,6.857852,5.766845,2.559321,0.04890081,0.734736,3.04162,7.977659
16474,-0.7835997,1.815089,2.070321,4.182362,0.3162813,7.615043,0.1723651,2.389685,1.930374,9.908391,8.410158,1.061122,-3.42415,1.012757,1.460268,2.904166,-0.3399215,10.82677,6.528658,6.792415,3.018937,0.965345,0.9876738,2.623311,7.06872
16475,0.8287544,0.5683662,1.341596,3.915648,-2.518844,9.722215,0.7751237,1.613642,1.88533,9.819036,9.250625,1.686838,-0.9253969,0.3800675,1.029257,1.972169,-0.2955703,12.09391,9.262281,8.056226,3.14261,1.575033,2.818045,3.752045,8.17263
16476,0.1148324,1.57961,0.4484563,6.606813,-1.240962,9.327061,1.642804,1.680565,1.54196,9.10482,8.513184,0.196354,3.794275,2.305412,0.6233784,2.594923,1.13139,12.45907,7.444098,8.137941,2.96447,3.681205,1.615965,0.9720258,8.174242
16477,3.104683,0.4783413,-0.3354152,3.765881,0.1655732,9.09971,-0.4143873,2.452339,2.97368,11.75451,8.60716,1.902879,8.780729,1.601544,0.5139896,4.419808,0.1293592,9.379619,3.519833,4.312995,2.040572,1.546429,1.558843,1.94832,7.095189
16478,0.6467952,0.8843942,0.9479882,3.543133,-0.8499309,9.792894,-0.5016392,1.951261,3.885983,11.31603,6.214121,0.2190384,11.04134,0.8913697,2.053417,2.129421,0.5909345,11.47587,7.827189,7.79432,3.856414,2.016801,-0.6711186,2.249007,7.902635
16479,1.146896,1.314251,1.237181,4.463186,-0.711093,10.19245,1.47151,3.27945,2.836885,11.36871,7.72222,2.260361,12.06158,0.7289997,1.375383,-0.7045343,1.19378,11.12779,6.762998,9.343017,3.137607,1.61249,1.608808,1.546843,8.482282
16480,3.351704,4.105747,2.571326,2.399625,3.200637,9.672353,-2.986184,6.158825,4.177679,12.94334,7.567686,2.284223,13.9284,2.150792,3.723441,2.864035,0.1557018,7.512056,5.941525,6.40898,2.90142,0.924515,1.083318,2.362352,4.745309
16481,3.900772,3.388687,1.320338,1.702679,4.036328,8.854638,0.1022299,4.289399,2.177277,15.02072,8.319503,2.061311,15.55855,0.293088,2.387577,1.256665,1.269943,5.23594,4.139678,3.937328,1.580488,1.132657,-1.536097,-0.1863138,5.074015
16482,3.264718,5.349381,2.438268,4.291228,2.802664,8.933084,0.4541982,2.61222,0.5199976,11.9678,8.164217,1.821054,15.35676,3.412845,3.839555,0.7652768,0.900883,7.826437,4.115777,4.731492,2.619124,1.403721,0.6759821,1.374431,4.292573
16483,3.533039,3.75032,1.468497,1.885406,2.173456,9.401114,0.8648447,3.730773,2.510543,13.55614,5.492939,1.095558,15.81019,0.9345491,2.881939,2.913937,1.483329,7.082261,5.029933,3.64272,1.56225,0.4233171,3.231632,1.620899,3.50087
16484,1.483362,4.251426,2.090217,3.935178,2.230807,8.994382,2.36322,5.83964,2.428089,14.04934,6.654672,1.591566,15.60623,1.813018,3.684372,3.056618,0.8637952,8.940557,5.158519,5.034877,3.654383,1.439976,1.986578,2.259681,6.230103
16485,2.102846,2.282866,1.933206,4.716732,-0.1187488,8.526804,0.9270893,2.859973,0.9676697,11.77726,5.613077,0.4319596,14.0423,0.4477212,3.545214,1.146832,1.017522,9.338931,5.581925,6.419392,3.452218,1.385406,1.405518,2.475523,6.061278
16486,3.240461,2.174042,0.143877,4.30181,-0.2309861,8.287658,1.211292,3.034343,0.4728557,11.239,5.075428,0.6993055,12.79621,3.476371,2.040902,1.863284,-0.2233056,8.704368,4.652629,5.9615,1.992261,1.737387,1.8022,0.8701228,6.312417
16487,2.060103,1.230135,1.305283,4.208257,0.7586655,8.56255,2.187191,2.284573,3.536732,14.07121,5.478576,2.33379,9.307499,3.525881,4.692628,1.203709,-0.8746697,8.692607,5.5028,4.61962,-0.407881,1.624418,1.632466,1.963416,6.502773
16488,0.4190654,2.585375,0.6694931,4.51333,2.882007,9.897263,1.961756,1.619046,1.467607,12.31675,7.134688,4.22814,9.879558,5.197765,3.108382,3.772781,0.868928,9.236591,4.840708,4.768767,4.433998,2.460089,1.341002,2.17138,5.464564
16489,-0.06667802,9.973595,-0.001047375,3.108773,6.612071,9.231068,1.038914,4.261579,3.051691,13.9998,7.7222,3.286509,8.127581,8.182432,3.221226,4.9793,-1.394987,11.48016,7.025059,4.126256,4.296712,1.006941,1.939419,3.220783,7.599364
16490,0.05382871,8.442789,1.507216,5.051154,4.500317,9.304991,1.23656,1.371372,1.438124,11.67916,8.282122,3.578995,8.280046,7.572738,2.41161,4.646001,-0.6138181,12.27691,7.964577,4.255311,3.571254,1.531551,1.729492,1.814516,8.420781
16491,1.765236,7.690864,1.143216,5.071074,3.705019,9.012808,-0.4306324,1.7278,2.496279,13.29555,9.179618,3.779198,7.486566,7.88393,1.846127,6.536977,0.05316596,9.471505,5.493814,4.296255,3.71046,1.436749,1.68665,0.8486747,6.205454
16492,1.082312,7.205479,0.7678872,1.963434,4.16825,7.902711,0.008256447,2.621897,3.85586,16.51655,8.992819,5.208174,6.292643,6.718997,3.450685,6.23612,-2.235223,8.229117,7.331043,4.316289,3.235394,0.8983507,3.199733,-0.8352497,5.677779
16493,0.8026964,6.489367,1.376446,3.131802,3.565712,9.583298,2.049133,0.5602952,1.785106,13.13157,4.658089,3.725809,6.468888,7.993379,2.889144,6.432971,1.213902,10.29095,5.850098,5.428493,2.947274,0.52813,0.2711266,0.9003083,5.963503
16494,1.62755,7.795429,0.1228302,3.992606,4.312112,7.939832,0.980655,2.603639,2.858295,16.51945,7.932529,0.8627248,4.655371,5.839396,3.393342,8.277399,-0.6566169,7.859066,5.702567,3.577569,3.089631,2.251839,0.06933728,-0.08637171,5.683913
16495,1.338659,6.631941,0.4183612,3.821497,2.607711,9.192768,3.170214,1.547531,3.35957,13.95205,8.04155,1.204761,3.532949,6.298295,2.289441,6.103323,1.959987,8.571002,4.113544,5.202985,4.099704,0.8309156,1.154581,1.767336,4.859665
16496,2.606378,3.070604,0.6726307,3.380265,0.8791764,6.122025,0.4554526,2.633047,1.519499,15.05918,5.065985,2.343141,4.697754,4.776632,1.955015,3.918116,0.2128024,7.830465,3.725944,2.871953,1.60067,-0.3619354,0.8847589,1.030368,5.289951
16497,0.9677871,4.060875,-0.185974,3.774026,1.608068,8.537952,-0.178122,2.315521,3.767426,14.65009,5.792272,2.237675,3.423122,5.56118,1.910824,3.594926,1.232447,8.412086,4.79362,3.549755,2.167999,1.808896,1.447351,1.101106,6.748762
16498,-0.1324303,5.364265,1.038513,4.595724,2.640965,7.960651,0.7268752,1.083662,2.657537,14.15788,5.338577,1.479657,4.274678,6.932561,3.238578,0.735742,1.194553,7.250917,5.720331,3.707846,2.956325,0.2188456,0.9632314,0.3190821,5.942029
16499,-0.1604199,6.78408,18.20007,4.654992,6.223172,3.736415,2.696613,2.287383,1.842301,14.30775,3.523197,0.89296,1.390027,6.414828,0.6361411,1.135122,-0.006607309,7.273246,3.632177,1.97137,3.060092,0.2514009,1.519139,0.6208246,5.463436
16500,0.1180294,3.956379,21.90326,3.706915,3.322845,5.449268,0.4154706,0.1267842,2.618449,15.702,3.724174,0.835987,2.299288,5.098752,2.660335,1.643599,-0.5938814,8.171716,4.849531,1.557514,3.669578,1.605069,0.1056192,0.4968064,6.131419
16501,0.8723089,4.66738,13.50722,4.268102,4.018186,6.068099,0.8781773,-0.4163711,2.287818,14.73428,3.911666,2.137603,2.193026,5.220889,2.086893,1.373232,1.438449,9.030832,6.291081,1.246906,4.52677,0.312696,1.220007,-0.9327434,4.866409
16502,1.082957,4.138949,8.959945,3.876703,4.382776,6.671984,2.176596,0.6310065,4.004703,14.79789,3.426791,2.461616,0.006448628,4.619775,1.531598,1.375111,0.3626473,7.137921,3.725225,1.981496,4.045237,-0.6526259,2.548421,0.5897823,4.757823
16503,0.1387347,5.476273,7.657413,2.238477,3.565073,6.912268,2.076172,2.541333,2.519253,16.19802,3.984232,4.93928,1.210513,6.414403,3.137031,0.8836418,-0.06914034,8.619976,5.649434,1.133171,3.641627,1.225492,2.812951,-1.004837,5.58993
16504,1.742837,6.885601,4.037529,3.222729,4.406836,7.390982,2.059984,1.570644,2.490556,14.5016,2.186886,1.112691,-0.2870891,6.127824,1.512817,0.526298,-1.788318,6.864663,4.644265,2.882994,3.098857,-0.4216176,2.057788,-0.4325865,4.803747
16505,0.345139,6.500907,4.153053,4.104435,3.63187,7.28251,2.943423,3.952389,4.785182,15.33409,3.073916,1.148547,2.24048,4.574758,1.855229,1.728004,-0.8726072,7.545815,4.332638,3.386439,2.561179,0.2870462,1.782725,-1.556045,5.444701
16506,0.2467015,4.345521,2.884957,3.302277,1.287331,6.854403,0.09204801,2.701415,4.361526,14.25921,3.208745,1.990651,0.9150753,6.665187,2.439597,2.138541,1.695834,7.897571,4.29854,3.389197,4.018006,-0.6689051,6.079333,1.691273,4.720785
16507,0.3869539,3.821096,4.014683,5.942307,-1.883928,8.520392,0.4273109,2.017835,1.562626,12.89762,4.609587,0.3214884,0.2976363,5.175086,1.847143,0.727879,-0.2560073,11.05426,5.367857,4.34664,3.569913,2.762847,7.092186,0.65639,5.606144
16508,-0.6255727,2.458254,3.992276,5.554578,-3.314799,10.89633,1.85848,0.2231469,0.1806721,10.55174,5.677975,2.859423,0.4439954,5.87093,1.071292,5.56509,-0.7576269,13.75302,8.350842,5.025998,4.714551,3.827796,8.357232,1.362785,9.75425
16509,-0.5848418,3.111027,1.857431,3.626083,-0.7761799,10.13144,0.5202122,2.793282,4.858768,13.48824,14.9212,8.281343,0.1424491,7.020859,0.3240898,8.466257,-1.089066,11.22314,8.31252,3.021539,3.842637,2.470904,6.210243,0.6765724,6.570296
16510,0.4278358,5.692884,2.684654,3.379909,1.488084,9.079495,-0.9584936,4.480018,2.088296,12.46345,22.96782,12.9849,-0.2855484,8.669366,3.475491,14.07124,-0.3868517,10.23196,7.554415,4.521845,3.711687,3.119283,5.130589,0.254496,7.830817
16511,-1.570025,4.592112,2.605457,4.169424,1.254825,9.920976,0.4596661,3.024633,1.780506,11.58655,27.32263,16.18782,-0.6732304,10.88016,0.6451493,29.39495,-2.503157,12.47647,7.70737,4.223448,3.372404,1.238428,5.764726,0.4563381,6.940126
16512,-0.465509,6.522943,2.65108,4.45422,2.866342,8.704392,0.04269771,5.306375,3.937826,13.65466,33.73231,16.58764,-0.4306059,9.279778,2.701405,31.10441,-2.65371,9.701826,6.605142,5.053507,3.066648,1.691458,4.423021,-0.04413023,5.897235
16513,-0.6600136,5.874957,1.519039,4.875659,5.287213,6.178996,-1.514013,5.438988,4.636767,13.71924,34.23069,18.08503,-2.792799,8.323774,2.192822,31.04599,-1.772508,7.056668,7.135876,3.425923,1.419122,1.373045,4.582267,0.03320055,5.494995
16514,0.0009748884,5.79814,2.29911,4.338098,4.808384,6.897234,-0.1540419,6.457511,4.131491,15.17375,34.29405,18.74238,-3.00845,9.910357,1.865261,26.28837,-0.5336995,6.377408,6.303229,4.854115,2.529497,-0.2812658,1.707878,1.348956,5.128963
16515,-0.6796278,5.38403,1.929042,3.871351,3.271084,7.096017,-2.797669,6.287085,2.297273,13.67169,31.44995,15.72112,-2.275478,9.837382,2.06295,24.91189,-2.010751,8.366364,7.764345,2.254534,0.3580435,-0.01034187,2.392713,1.896504,4.695833
16516,-0.3965801,4.249938,1.442645,3.767891,0.8130931,9.362269,-0.4778666,4.646121,1.670322,11.35246,28.55435,13.13792,-1.139458,10.64439,3.008434,23.32566,-2.454734,9.33859,8.847504,5.541939,4.022364,0.5658518,3.490891,3.866518,5.994245
16517,-1.827381,5.18633,1.099353,5.021255,0.7840961,11.83122,0.3468034,3.974271,2.221911,10.84488,26.83574,10.84677,-1.541778,11.96029,-0.4223153,21.39072,-2.009616,12.23592,10.15563,5.302696,4.857789,2.277628,4.515311,4.729108,6.312704
16518,-0.1879647,2.226125,1.08125,5.599716,-1.143627,11.68264,0.2547788,3.875131,2.702085,10.80772,24.7339,10.74419,-1.920927,12.35991,1.645383,20.77042,-2.087193,12.50232,9.21766,6.226374,5.389812,2.911936,4.69591,2.613519,8.895144
16519,-1.146813,0.9919994,2.196133,3.636674,-1.598131,12.90814,-1.273011,1.653241,2.128038,8.803836,23.3342,8.365002,-0.9695057,11.70699,0.2900461,18.0042,-2.194169,14.85147,9.494043,4.404499,5.526806,4.00011,4.102543,3.31793,9.279707
16520,-1.339008,0.4443196,3.087645,4.626527,-1.748156,13.32415,-0.04529264,3.791579,0.913885,9.810495,20.646,8.739614,-1.976203,11.39379,-0.4981038,19.24481,-2.083873,16.859,12.05395,8.151842,5.503239,6.379011,2.739241,2.263202,9.892093
16521,-3.500215,3.13332,4.035095,5.770043,1.47791,15.97049,1.144602,1.107689,0.6664558,8.443792,20.83301,10.13196,4.002698,14.72703,0.7519771,20.25126,-2.182598,15.1766,10.18783,9.246403,6.566639,5.535027,3.549949,3.825101,10.15521
16522,-3.578899,6.557002,2.779772,5.340516,4.358574,12.45149,1.430445,1.98046,3.263204,11.45172,21.61942,8.995786,2.453416,15.40537,1.38462,17.91875,-1.236598,12.8863,8.329297,10.15218,3.3399,2.162861,1.452678,2.010164,9.34449
16523,-2.231831,4.173508,1.975915,5.624278,1.949539,16.15089,1.404677,0.4542634,1.51531,10.73895,20.80499,9.33044,3.011992,15.1028,2.032001,15.99669,-2.107358,14.38029,9.319575,13.8956,5.454413,4.718337,1.931075,1.385672,9.371425
16524,-2.548487,4.014215,3.421817,3.750516,0.2537228,15.37112,3.835173,0.9410943,2.835573,10.49997,17.66281,7.19442,1.416662,16.32655,1.071413,16.18523,-1.702703,15.13663,8.619368,10.07479,3.648849,4.461845,3.694448,1.139093,8.889553
16525,-2.60436,3.097323,1.408411,5.813979,-0.8404501,16.66417,0.3932802,2.807576,1.799109,9.745358,16.08025,5.803803,2.991747,15.49376,-0.6140394,14.34989,0.1268774,15.08234,10.29569,11.23516,5.055121,4.520515,2.549767,0.7890036,9.513981
16526,-3.059537,1.733965,2.079194,6.122746,-2.079699,18.75435,2.458136,2.380112,2.143856,10.03761,14.32292,5.465023,1.272299,14.97639,1.069794,14.06565,-1.333738,16.94815,10.88688,9.745861,6.811269,3.698788,2.508904,0.5353856,8.943785
16527,-4.182621,1.311724,3.370677,5.902729,-1.376533,19.35174,1.941435,0.412962,0.4792455,8.143813,12.79745,5.985105,1.693029,12.59029,-0.8561733,11.89135,-1.265117,16.22876,11.02031,10.95533,5.768492,5.656098,3.493474,0.1175037,10.57336
16528,-2.257812,0.748446,2.310793,6.65727,-1.534479,18.14765,2.316067,1.229601,3.980738,9.409491,13.35213,5.699137,1.252281,13.57015,0.741285,11.59926,-2.814595,16.48988,11.84318,10.65845,7.061362,5.082726,-0.07106261,0.9106986,10.63718
16529,-3.422858,-0.4180514,4.374536,3.603271,-4.021366,19.64273,2.536855,-0.6841573,1.200467,7.859803,11.98784,6.263906,0.9065526,10.99709,-1.005953,8.722104,-2.867798,16.40439,11.15465,10.36977,7.363439,5.138948,0.7362145,-1.155645,9.541753
16530,-1.500229,-0.5148715,2.945684,5.717713,-4.902044,16.64063,1.649213,-0.09863731,1.537777,8.490231,10.52549,5.010923,-0.9988695,10.6295,-2.747854,10.20418,0.1405105,16.1431,12.69517,8.703006,6.443851,5.598829,-1.128119,-1.760256,11.53736
16531,-2.679947,-2.730954,4.932038,6.284702,-4.103182,16.54693,0.8789914,0.5786258,1.128659,8.87349,10.7705,4.092626,-0.04098958,9.071404,-2.603329,9.42111,-2.412402,16.602,13.26339,8.488058,8.708217,8.011035,0.9067259,-2.043905,9.063247
16532,-2.985388,-5.583604,2.689454,3.117849,-8.053178,16.96769,0.7237429,-1.545214,3.640074,8.543672,8.457307,4.089798,-1.438294,9.697779,-3.652552,7.059442,-2.898363,16.85428,12.62164,6.914342,7.48086,8.049899,-0.5515845,-1.526606,10.3688
16533,-1.230146,-1.991548,3.493855,6.990311,-5.02066,16.13058,2.695167,2.484234,2.365447,10.50306,9.48762,2.293355,-1.48077,7.475069,-2.404644,6.357294,-2.441838,16.074,12.14912,5.895052,6.978364,7.76383,-0.5418417,-1.801679,10.78554
16534,-2.700118,-4.368358,3.081348,6.763411,-4.628545,15.47058,-0.3400266,0.01675681,4.393758,10.46704,8.453369,3.993068,-3.179831,5.863616,-0.9865668,7.782868,-1.174146,16.35183,10.5795,7.181066,5.34972,6.065217,0.1645754,-1.626924,8.655137
16535,-1.698805,1.424072,4.128502,6.315325,-3.269658,15.51017,-1.018739,0.06244307,2.416468,9.538196,6.942477,3.660933,-0.6631936,9.446901,2.353725,13.20111,-2.652878,14.99149,9.985347,8.532876,4.88936,3.41814,1.423578,1.411141,12.53535
16536,-1.567472,-0.80223,3.523663,5.466207,-3.413204,12.16942,3.016252,1.496249,5.420834,9.472119,6.01882,3.603854,-3.177809,6.272915,0.100853,10.65136,-3.577106,14.4893,9.20479,6.356085,5.871016,5.218377,-0.7127641,0.9714317,9.929455
16537,0.04684731,-2.205003,2.563095,5.95642,-2.833904,12.55838,0.4219979,0.7510955,4.009376,10.66859,5.812382,3.606478,-1.100491,4.998246,0.2891177,7.308441,-1.712659,14.45114,6.864491,5.021549,4.997036,3.797052,0.9738519,0.2742223,10.09383
16538,-1.809377,-2.996299,2.974052,5.008946,-2.343516,12.87365,2.476348,0.3400724,3.532857,11.78745,6.231181,3.702418,-2.570867,3.484632,0.3282828,5.452584,-0.6339949,14.38163,8.40475,4.408981,4.807501,4.214599,0.3297914,-0.6432599,9.867623
16539,0.2831708,-2.501416,1.665306,5.104051,-3.66737,12.6073,0.6995834,2.343874,3.314423,12.46844,5.179968,2.858146,-1.694088,5.245616,-0.1162565,5.544557,0.1177141,13.70827,8.353537,5.240782,6.394037,3.071079,-1.33872,-1.619261,9.78903
16540,-0.3686799,-0.3421923,2.470758,4.670156,-1.679112,12.59495,-0.1293306,2.156176,4.49001,13.06926,4.336656,1.957045,-2.89849,4.823467,-0.8850656,4.121717,-0.1128123,13.66141,7.49168,6.689632,4.833351,3.547752,-1.460911,-0.01680456,10.09175
16541,-1.066415,0.9844515,1.382093,4.240895,-0.06397502,12.76164,0.985594,1.526057,4.445601,13.38898,5.014675,2.526544,-2.422927,4.984724,0.3025961,6.015064,-2.993915,12.71845,8.981972,4.386936,5.201598,4.341801,0.7291896,2.577318,9.83265
16542,-1.867576,-3.289284,0.8868352,5.088306,-3.528964,12.90973,3.052227,-0.3666458,4.315786,10.98411,4.167054,0.1130642,-3.254325,3.813637,-1.186436,5.507417,-1.317626,16.44953,11.13369,6.22055,5.37911,7.01704,-0.6129656,0.9267176,10.45411
16543,-2.541427,-2.997301,3.177607,3.959487,-4.525547,14.14793,2.325733,0.1045973,6.043367,10.48487,4.693421,0.6077253,-2.904246,3.695431,-3.126043,4.196376,-2.491957,17.35144,12.38789,4.855902,6.080812,6.095231,-0.5332065,-0.6913927,12.63803
16544,-1.619294,-4.334698,4.195931,6.473942,-6.025965,15.08171,1.303676,-0.4178105,1.600355,7.886818,4.005145,-3.043298,-3.909936,2.108288,-2.262636,3.610351,-2.253835,15.89598,12.10722,5.725571,9.632866,9.559806,-1.858424,-2.84613,8.117576
16545,-2.769851,-3.072055,1.111661,4.777832,-3.613447,15.04754,2.816789,-1.273989,4.453747,11.05731,2.623026,-1.747078,-2.085132,2.557068,-1.607547,5.027535,-3.372634,15.5657,9.921483,4.719377,8.883102,8.630654,-0.3101838,-1.766885,12.10105
16546,-1.732654,0.01702699,0.7733068,5.459486,-3.032748,10.79644,-0.7358462,2.448496,5.290057,14.28814,2.313422,1.069168,-2.097823,3.285514,-2.086444,5.400697,-0.6959472,12.92598,9.045186,5.001412,5.31897,3.952484,-1.558306,-1.230009,10.00263
16547,0.5824261,0.02250661,0.4469339,4.832862,-1.265719,10.9277,1.785714,3.387572,5.956192,14.68711,1.031473,2.497353,-0.4722532,5.925252,0.5500566,5.343057,-0.2926336,11.46943,9.620152,5.483329,3.169178,2.605193,-0.487089,-1.673863,8.552614
16548,-0.8323645,-0.3705921,1.717045,7.018962,-0.9519038,11.7285,-0.3733138,3.614183,5.857417,12.93277,1.786099,0.6582707,0.06005809,4.398827,0.03755511,4.053789,-0.5460188,12.81523,9.673655,4.381214,3.933748,3.346301,-0.9064451,0.1641318,8.299809
16549,-0.3343874,-0.1392488,1.499215,5.99688,-0.4607607,11.16878,0.2620984,4.374251,7.979025,14.18867,1.219974,1.194185,-1.932752,4.558511,0.4380704,5.434109,-1.824972,11.95387,7.221609,3.041089,3.241006,2.111059,-0.6491694,-0.2674434,7.349222
16550,-0.997912,-2.088226,2.189661,5.28391,-3.07131,11.99685,-0.1141474,3.064912,4.519708,11.49969,0.8562471,-0.5094543,-1.904729,3.974801,0.5203765,5.181523,-2.843245,14.18466,9.823589,5.195341,5.261724,5.103963,-0.9953367,0.7597349,9.502922
16551,-1.980016,-2.048617,0.8501821,5.798262,-3.22025,12.9085,0.4642766,0.229082,4.975628,11.39009,1.518066,-0.2621222,-3.911686,5.434309,-2.755594,5.009788,-0.5034807,15.17593,9.157278,3.058408,7.015269,4.710243,-0.3254404,1.700348,11.43443
16552,-2.40118,-0.6565354,2.383486,6.304433,-0.7608389,12.52975,-2.85023,2.195398,4.883618,12.42524,1.121891,0.6508991,-4.069917,4.352015,-0.1731384,4.299049,-3.323276,13.30633,9.746635,4.57233,4.961218,2.919604,-0.7037216,-1.754747,9.005461
16553,-1.683505,-0.644154,1.773863,8.211068,-1.30265,11.58053,-0.3208702,1.776574,5.616323,13.10061,1.601943,-0.4856854,-2.3782,4.131859,-1.091708,3.551518,-2.82389,13.39203,8.233705,3.476761,7.479428,2.544083,1.409416,-0.2954156,9.119577
16554,-2.252155,-1.193341,0.3720503,6.106003,-1.97984,12.78228,-0.1512424,1.245925,6.956067,12.97812,2.05588,-1.455159,-3.258777,7.286334,0.04688971,4.26032,-2.074313,14.52925,8.569177,3.282122,4.371816,3.134992,-0.8371844,-0.05865593,9.131771
16555,0.1136948,-2.030655,3.254143,7.570671,-2.572624,12.38103,-0.2146734,2.307186,4.576647,12.50659,0.522292,-0.5514052,-0.3458125,4.326035,-0.7443074,2.953994,-1.191543,12.61591,9.85702,2.747926,6.219206,3.640914,-0.6663241,0.569437,8.791632
16556,-2.153314,0.247044,0.9446363,4.194183,0.005383522,11.50665,-1.699665,3.724979,6.508814,15.04277,-0.4652043,0.05139247,-3.546003,5.225608,1.196615,4.377426,-2.014041,11.9148,7.72778,4.735033,3.893571,2.048058,-0.3041385,0.9966735,8.243043
16557,-2.390734,0.3278911,1.147998,4.785038,-1.44408,10.28586,-0.118292,2.715397,8.082411,13.7979,0.4948409,-0.7579188,-3.125784,6.44962,0.1577435,3.594641,-3.309628,13.35014,10.31536,5.614446,4.693704,4.773635,-0.3586319,1.133236,9.157513
16558,-0.994157,-0.2467803,3.144433,5.360893,-0.2640322,13.15527,-0.08273585,1.051321,6.288387,10.57987,1.178908,-1.189068,-4.335035,4.747356,-1.42952,9.257631,-1.881221,14.46242,8.516404,4.964397,8.089922,3.036172,0.9947189,1.465317,10.49318
